OrderID,Region,Segment,ShipMode,Category,SubCategory,Sales,Quantity,Discount,Profit,OrderYear,State
ORD-11776,West,Corporate,Standard Class,Office Supplies,Art,1925.31,9,0.0,-105.61,2020,Illinois
ORD-11777,South,Home Office,Same Day,Technology,Copiers,685.44,1,0.1,80.65,2021,Texas
ORD-11778,Central,Consumer,Same Day,Office Supplies,Paper,546.18,7,0.1,178.32,2024,New York
ORD-11779,Central,Home Office,First Class,Technology,Machines,384.71,4,0.2,4.53,2023,Texas
ORD-11780,Central,Home Office,Second Class,Office Supplies,Paper,876.12,2,0.3,294.57,2021,New York
ORD-11781,East,Corporate,Same Day,Office Supplies,Paper,1388.02,6,0.2,81.61,2023,Florida
ORD-11782,West,Corporate,Second Class,Office Supplies,Binders,1914.64,8,0.2,59.7,2021,New York
ORD-11783,Central,Home Office,Same Day,Technology,Accessories,143.6,9,0.0,44.55,2020,Illinois
ORD-11784,South,Home Office,Second Class,Office Supplies,Binders,1303.88,6,0.1,387.44,2024,Florida
ORD-11785,South,Consumer,Same Day,Office Supplies,Paper,939.26,4,0.0,35.31,2023,Florida
ORD-11786,East,Consumer,Second Class,Furniture,Tables,215.83,3,0.1,-9.33,2019,Texas
ORD-11787,Central,Home Office,Standard Class,Furniture,Bookcases,1151.39,4,0.1,-88.93,2021,Texas
ORD-11788,East,Consumer,Standard Class,Office Supplies,Art,381.74,7,0.2,49.42,2023,Texas
ORD-11789,West,Home Office,Standard Class,Furniture,Furnishings,1565.27,9,0.1,59.12,2024,California
ORD-11790,West,Consumer,Same Day,Furniture,Furnishings,1968.67,8,0.2,294.79,2022,Texas
ORD-11791,Central,Consumer,Second Class,Office Supplies,Paper,905.18,5,0.3,-48.81,2022,Illinois
ORD-11792,East,Corporate,Second Class,Technology,Accessories,1747.82,2,0.2,201.71,2022,Florida
ORD-11793,East,Home Office,Standard Class,Furniture,Furnishings,345.24,6,0.1,91.69,2020,Florida
ORD-11794,East,Consumer,First Class,Office Supplies,Storage,1120.62,1,0.3,5.25,2020,Washington
ORD-11795,West,Corporate,First Class,Furniture,Bookcases,1532.83,2,0.1,300.81,2022,California
ORD-11796,Central,Home Office,Second Class,Technology,Phones,1222.57,5,0.1,-87.14,2019,Florida
ORD-11797,East,Corporate,Same Day,Furniture,Furnishings,369.7,1,0.1,24.73,2025,Florida
ORD-11798,Central,Corporate,Same Day,Technology,Phones,547.77,9,0.1,105.21,2021,California
ORD-11799,West,Consumer,Second Class,Furniture,Tables,445.68,5,0.0,-16.33,2019,Illinois
ORD-11800,East,Consumer,Second Class,Technology,Copiers,1410.38,9,0.2,57.13,2021,Florida
ORD-11801,East,Corporate,Second Class,Technology,Copiers,780.24,2,0.1,14.13,2019,Illinois
ORD-11802,West,Corporate,Second Class,Furniture,Chairs,794.84,1,0.0,40.36,2024,California
ORD-11803,West,Home Office,Standard Class,Furniture,Bookcases,1464.43,5,0.2,102.02,2020,Washington
ORD-11804,Central,Consumer,First Class,Technology,Accessories,1603.49,7,0.3,22.71,2020,Washington
ORD-11805,Central,Home Office,Standard Class,Technology,Copiers,242.16,4,0.0,6.34,2024,New York
ORD-11806,South,Consumer,Second Class,Technology,Accessories,657.34,8,0.0,-4.09,2022,Washington
ORD-11807,East,Consumer,Standard Class,Technology,Phones,1999.35,9,0.2,148.25,2019,Florida
ORD-11808,West,Corporate,Second Class,Office Supplies,Paper,400.37,8,0.2,-38.58,2021,California
ORD-11809,East,Home Office,Second Class,Office Supplies,Storage,573.28,3,0.1,71.02,2023,Texas
ORD-11810,South,Corporate,Second Class,Technology,Phones,901.96,9,0.3,62.37,2023,New York
ORD-11811,West,Corporate,Standard Class,Office Supplies,Art,1319.7,8,0.2,-98.73,2020,Texas
ORD-11812,South,Home Office,First Class,Office Supplies,Storage,1380.81,7,0.3,-14.59,2023,Florida
ORD-11813,West,Home Office,Same Day,Furniture,Bookcases,111.78,2,0.3,35.49,2021,Texas
ORD-11814,West,Home Office,Same Day,Office Supplies,Art,1717.68,9,0.2,494.03,2022,New York
ORD-11815,East,Home Office,Second Class,Office Supplies,Binders,856.21,9,0.3,287.84,2023,California
ORD-11816,East,Corporate,Second Class,Office Supplies,Storage,1603.9,6,0.2,59.16,2020,New York
ORD-11817,East,Home Office,Second Class,Furniture,Chairs,453.99,4,0.0,-18.58,2021,Texas
ORD-11818,Central,Home Office,Standard Class,Furniture,Chairs,1414.23,1,0.2,429.32,2022,Illinois
ORD-11819,West,Consumer,Second Class,Technology,Machines,86.55,4,0.0,5.23,2022,New York
ORD-11820,West,Home Office,Same Day,Technology,Copiers,1908.71,7,0.3,26.47,2020,New York
ORD-11821,Central,Home Office,Second Class,Technology,Copiers,585.46,7,0.3,147.14,2022,Washington
ORD-11822,West,Consumer,Same Day,Furniture,Bookcases,858.11,4,0.1,289.46,2020,California
ORD-11823,West,Corporate,First Class,Furniture,Furnishings,38.93,7,0.1,0.22,2025,California
ORD-11824,West,Home Office,Standard Class,Furniture,Furnishings,833.58,3,0.3,51.43,2024,California
ORD-11825,East,Home Office,Second Class,Furniture,Tables,993.39,1,0.2,296.31,2020,New York
ORD-11826,South,Consumer,Same Day,Furniture,Bookcases,1123.54,3,0.2,388.27,2019,Florida
ORD-11827,Central,Corporate,Same Day,Furniture,Chairs,55.21,6,0.2,6.48,2022,Washington
ORD-11828,South,Home Office,Same Day,Office Supplies,Storage,1583.12,8,0.3,-123.88,2024,California
ORD-11829,Central,Corporate,First Class,Technology,Accessories,304.28,8,0.3,85.67,2020,Illinois
ORD-11830,South,Corporate,Same Day,Furniture,Bookcases,1035.22,6,0.3,126.03,2022,Washington
ORD-11831,South,Consumer,Second Class,Office Supplies,Art,1292.75,2,0.0,267.35,2019,Illinois
ORD-11832,Central,Consumer,Second Class,Furniture,Furnishings,1944.66,7,0.2,551.85,2023,Florida
ORD-11833,East,Consumer,Same Day,Office Supplies,Paper,953.05,2,0.1,26.88,2023,Washington
ORD-11834,West,Corporate,Second Class,Technology,Copiers,1802.06,1,0.1,608.23,2022,Illinois
ORD-11835,West,Home Office,First Class,Office Supplies,Binders,1772.89,2,0.2,379.16,2020,Illinois
ORD-11836,Central,Corporate,First Class,Furniture,Tables,375.12,8,0.3,128.57,2019,California
ORD-11837,West,Consumer,Standard Class,Furniture,Tables,1989.6,2,0.2,245.06,2025,Illinois
ORD-11838,Central,Corporate,First Class,Technology,Copiers,1893.08,5,0.3,442.5,2025,Texas
ORD-11839,South,Home Office,Second Class,Technology,Copiers,508.89,9,0.2,131.53,2025,Florida
ORD-11840,Central,Corporate,First Class,Office Supplies,Binders,636.76,6,0.3,95.9,2020,Texas
ORD-11841,West,Home Office,Standard Class,Furniture,Furnishings,1726.8,6,0.3,563.37,2024,Washington
ORD-11842,West,Home Office,Standard Class,Office Supplies,Paper,217.33,9,0.0,32.88,2024,Texas
ORD-11843,Central,Consumer,First Class,Furniture,Tables,1820.86,8,0.1,356.09,2023,Illinois
ORD-11844,East,Home Office,Second Class,Furniture,Bookcases,207.97,6,0.3,21.27,2020,Texas
ORD-11845,West,Consumer,First Class,Technology,Accessories,484.4,2,0.1,76.85,2020,Illinois
ORD-11846,West,Corporate,First Class,Furniture,Bookcases,1876.64,2,0.0,129.63,2023,Washington
ORD-11847,Central,Consumer,First Class,Furniture,Furnishings,397.62,1,0.3,120.16,2021,Texas
ORD-11848,Central,Home Office,Second Class,Furniture,Chairs,232.56,4,0.2,-1.55,2020,Washington
ORD-11849,East,Consumer,First Class,Office Supplies,Paper,1541.71,7,0.0,414.26,2019,Illinois
ORD-11850,Central,Home Office,Same Day,Technology,Phones,516.59,9,0.3,179.34,2023,Texas
ORD-11851,South,Corporate,First Class,Office Supplies,Paper,1955.78,2,0.2,553.02,2025,Florida
ORD-11852,West,Home Office,Second Class,Office Supplies,Binders,271.86,5,0.3,8.49,2021,Washington
ORD-11853,West,Home Office,Same Day,Furniture,Furnishings,637.72,4,0.1,-11.32,2024,Florida
ORD-11854,West,Home Office,Second Class,Furniture,Furnishings,1948.02,5,0.3,-143.07,2021,Washington
ORD-11855,East,Corporate,Standard Class,Technology,Machines,809.35,1,0.2,169.49,2019,Texas
ORD-11856,South,Home Office,First Class,Technology,Machines,223.58,3,0.3,51.84,2019,Texas
ORD-11857,South,Home Office,Standard Class,Technology,Copiers,1459.98,5,0.1,-63.87,2025,Illinois
ORD-11858,East,Consumer,Same Day,Technology,Copiers,1970.32,5,0.2,56.31,2021,Texas
ORD-11859,West,Home Office,First Class,Office Supplies,Art,828.37,5,0.2,257.77,2023,Illinois
ORD-11860,East,Corporate,Second Class,Furniture,Tables,529.09,6,0.3,20.72,2025,New York
ORD-11861,Central,Corporate,Same Day,Furniture,Chairs,418.13,8,0.1,35.89,2025,Illinois
ORD-11862,South,Corporate,Second Class,Office Supplies,Paper,312.32,1,0.1,-25.81,2020,Illinois
ORD-11863,Central,Home Office,First Class,Furniture,Tables,598.51,4,0.1,145.02,2020,Texas
ORD-11864,East,Corporate,Same Day,Technology,Phones,524.67,2,0.0,117.62,2021,Texas
ORD-11865,Central,Corporate,Standard Class,Furniture,Furnishings,1389.31,2,0.2,304.89,2025,Florida
ORD-11866,East,Consumer,Standard Class,Furniture,Bookcases,1058.89,6,0.3,53.58,2025,Washington
ORD-11867,South,Consumer,Same Day,Technology,Accessories,507.99,2,0.0,76.75,2025,Illinois
ORD-11868,West,Corporate,Standard Class,Technology,Accessories,67.6,7,0.3,-0.36,2025,Texas
ORD-11869,West,Consumer,First Class,Technology,Machines,1364.56,9,0.3,127.18,2023,New York
ORD-11870,South,Home Office,Same Day,Office Supplies,Storage,727.17,5,0.1,227.56,2020,Florida
ORD-11871,East,Home Office,Standard Class,Furniture,Furnishings,1995.44,3,0.2,672.18,2019,Washington
ORD-11872,Central,Home Office,Standard Class,Furniture,Bookcases,815.8,5,0.0,47.17,2022,California
ORD-11873,Central,Corporate,First Class,Office Supplies,Art,1177.35,1,0.1,392.97,2023,Illinois
ORD-11874,West,Consumer,First Class,Office Supplies,Art,1800.26,6,0.1,422.84,2020,Texas
ORD-11875,South,Home Office,Second Class,Office Supplies,Storage,677.7,3,0.3,-36.17,2025,California
ORD-11876,East,Home Office,Standard Class,Technology,Copiers,1686.38,8,0.1,332.01,2022,Washington
ORD-11877,West,Corporate,Standard Class,Technology,Copiers,735.26,3,0.3,-64.53,2020,Florida
ORD-11878,East,Corporate,First Class,Office Supplies,Paper,197.17,2,0.2,-1.82,2024,Illinois
ORD-11879,East,Consumer,Second Class,Furniture,Furnishings,1963.59,5,0.0,609.27,2019,Texas
ORD-11880,West,Corporate,Second Class,Technology,Phones,1155.97,7,0.2,386.59,2024,Illinois
ORD-11881,West,Home Office,Second Class,Furniture,Chairs,1192.29,6,0.3,145.77,2019,Washington
ORD-11882,West,Corporate,Second Class,Technology,Machines,217.33,3,0.0,57.95,2019,California
ORD-11883,West,Consumer,Second Class,Office Supplies,Binders,591.88,2,0.0,60.46,2019,Washington
ORD-11884,East,Home Office,Standard Class,Technology,Phones,395.6,4,0.0,-19.9,2024,California
ORD-11885,East,Corporate,First Class,Furniture,Furnishings,1351.84,1,0.2,0.78,2023,Washington
ORD-11886,South,Consumer,First Class,Furniture,Chairs,310.47,7,0.1,-10.62,2022,Illinois
ORD-11887,West,Consumer,Same Day,Technology,Accessories,1929.01,9,0.2,500.42,2025,Texas
ORD-11888,East,Home Office,Same Day,Technology,Phones,20.48,1,0.2,1.0,2021,Texas
ORD-11889,West,Corporate,Same Day,Office Supplies,Art,1264.7,8,0.2,425.67,2022,Washington
ORD-11890,South,Consumer,Second Class,Furniture,Chairs,577.57,1,0.1,82.91,2025,Florida
ORD-11891,West,Corporate,Standard Class,Office Supplies,Storage,1060.02,8,0.0,101.47,2020,Florida
ORD-11892,West,Home Office,First Class,Office Supplies,Storage,1455.44,7,0.0,43.99,2024,Illinois
ORD-11893,West,Home Office,Standard Class,Technology,Machines,855.61,8,0.1,275.68,2024,Texas
ORD-11894,South,Home Office,Standard Class,Furniture,Bookcases,1972.2,2,0.0,390.74,2025,Florida
ORD-11895,East,Corporate,Standard Class,Technology,Machines,1463.89,9,0.0,-3.92,2024,California
ORD-11896,West,Corporate,Same Day,Office Supplies,Paper,511.83,2,0.1,-23.95,2024,Washington
ORD-11897,East,Home Office,Second Class,Technology,Accessories,1469.17,6,0.1,1.46,2024,New York
ORD-11898,Central,Consumer,First Class,Technology,Phones,1946.35,8,0.0,616.87,2020,California
ORD-11899,West,Corporate,First Class,Technology,Machines,653.85,9,0.2,179.53,2021,California
ORD-11900,East,Corporate,First Class,Technology,Machines,203.3,2,0.2,-13.96,2019,New York
ORD-11901,South,Home Office,First Class,Furniture,Tables,711.18,8,0.0,-30.6,2024,New York
ORD-11902,Central,Consumer,First Class,Furniture,Furnishings,448.33,9,0.1,122.42,2022,Florida
ORD-11903,South,Home Office,Same Day,Technology,Machines,1752.87,7,0.2,449.99,2023,Florida
ORD-11904,Central,Corporate,First Class,Furniture,Furnishings,851.72,1,0.1,102.38,2021,New York
ORD-11905,South,Corporate,Second Class,Furniture,Furnishings,1533.51,8,0.2,-51.96,2025,Texas
ORD-11906,West,Home Office,Second Class,Office Supplies,Art,528.01,3,0.0,113.96,2021,Florida
ORD-11907,South,Consumer,First Class,Office Supplies,Binders,1749.27,6,0.1,269.94,2023,California
ORD-11908,Central,Consumer,First Class,Furniture,Furnishings,1679.82,7,0.2,319.66,2021,Texas
ORD-11909,East,Home Office,First Class,Office Supplies,Binders,23.42,6,0.3,-1.27,2023,Texas
ORD-11910,West,Consumer,First Class,Office Supplies,Storage,1529.25,4,0.1,423.51,2025,Florida
ORD-11911,South,Corporate,Standard Class,Technology,Machines,1705.55,9,0.2,-97.19,2021,Washington
ORD-11912,East,Home Office,First Class,Technology,Accessories,1991.19,3,0.2,185.79,2022,Florida
ORD-11913,South,Home Office,Same Day,Office Supplies,Art,569.53,8,0.0,-32.47,2021,Texas
ORD-11914,East,Corporate,Standard Class,Furniture,Furnishings,466.07,7,0.2,28.61,2022,Washington
ORD-11915,West,Home Office,First Class,Furniture,Chairs,1646.12,1,0.0,348.12,2021,Texas
ORD-11916,East,Corporate,Second Class,Furniture,Chairs,1788.55,3,0.2,375.96,2021,Washington
ORD-11917,Central,Corporate,First Class,Technology,Phones,1956.39,9,0.3,536.3,2025,Texas
ORD-11918,West,Corporate,Standard Class,Furniture,Tables,164.34,1,0.0,35.02,2021,New York
ORD-11919,South,Home Office,Same Day,Office Supplies,Binders,186.54,2,0.2,23.17,2024,Texas
ORD-11920,West,Corporate,Same Day,Technology,Phones,1363.37,9,0.0,209.55,2025,New York
ORD-11921,East,Consumer,Same Day,Office Supplies,Art,1870.35,4,0.1,-156.07,2024,Illinois
ORD-11922,South,Consumer,Same Day,Office Supplies,Binders,1173.09,3,0.1,350.89,2024,Texas
ORD-11923,Central,Home Office,Second Class,Technology,Accessories,281.92,7,0.2,2.32,2024,Washington
ORD-11924,Central,Consumer,Same Day,Furniture,Furnishings,757.48,4,0.2,-26.95,2020,Florida
ORD-11925,Central,Home Office,Second Class,Office Supplies,Paper,855.37,4,0.3,-35.85,2021,New York
ORD-11926,Central,Consumer,First Class,Furniture,Bookcases,1966.85,5,0.2,549.62,2019,Florida
ORD-11927,Central,Consumer,First Class,Office Supplies,Paper,362.77,3,0.3,87.26,2024,Illinois
ORD-11928,East,Corporate,First Class,Technology,Machines,361.21,6,0.1,18.37,2021,New York
ORD-11929,East,Home Office,Second Class,Furniture,Chairs,389.01,3,0.2,57.6,2019,New York
ORD-11930,South,Home Office,Same Day,Furniture,Chairs,590.05,3,0.1,146.91,2025,Florida
ORD-11931,South,Home Office,Same Day,Furniture,Chairs,1062.84,8,0.3,-91.16,2023,Florida
ORD-11932,Central,Consumer,First Class,Furniture,Chairs,1799.48,2,0.1,-11.94,2020,California
ORD-11933,East,Consumer,First Class,Technology,Machines,1366.52,9,0.3,238.38,2019,Illinois
ORD-11934,Central,Consumer,Second Class,Office Supplies,Binders,1939.1,7,0.0,-77.45,2024,Texas
ORD-11935,East,Corporate,Second Class,Furniture,Bookcases,1543.37,3,0.1,225.28,2025,Florida
ORD-11936,Central,Home Office,First Class,Technology,Copiers,1264.37,9,0.1,-29.2,2020,New York
ORD-11937,West,Consumer,Second Class,Furniture,Furnishings,658.67,4,0.2,182.04,2023,New York
ORD-11938,East,Consumer,Standard Class,Office Supplies,Art,1988.62,3,0.1,-70.14,2024,New York
ORD-11939,East,Corporate,Second Class,Technology,Copiers,757.29,5,0.3,-9.27,2023,Washington
ORD-11940,East,Home Office,Standard Class,Office Supplies,Binders,501.84,2,0.2,134.17,2025,Illinois
ORD-11941,West,Corporate,Same Day,Technology,Accessories,445.44,9,0.2,154.57,2020,New York
ORD-11942,East,Consumer,Second Class,Office Supplies,Binders,1831.34,5,0.2,161.89,2020,Florida
ORD-11943,East,Corporate,Standard Class,Technology,Copiers,1973.36,9,0.0,439.63,2023,Washington
ORD-11944,West,Home Office,Second Class,Office Supplies,Art,503.99,9,0.0,38.21,2022,Texas
ORD-11945,West,Home Office,First Class,Furniture,Bookcases,128.99,9,0.0,14.29,2021,California
ORD-11946,South,Corporate,Same Day,Technology,Copiers,1869.63,6,0.0,-134.04,2020,Florida
ORD-11947,West,Corporate,Standard Class,Furniture,Bookcases,953.31,5,0.3,90.73,2022,New York
ORD-11948,East,Corporate,First Class,Office Supplies,Binders,1002.14,6,0.3,80.11,2021,Illinois
ORD-11949,West,Consumer,Standard Class,Furniture,Bookcases,302.08,1,0.2,-9.66,2023,Washington
ORD-11950,Central,Corporate,Second Class,Furniture,Chairs,671.54,7,0.1,75.76,2021,Illinois
ORD-11951,East,Corporate,Standard Class,Office Supplies,Storage,1142.0,8,0.2,43.95,2019,Florida
ORD-11952,West,Consumer,Same Day,Office Supplies,Paper,826.04,6,0.1,115.64,2023,Texas
ORD-11953,Central,Home Office,Standard Class,Technology,Copiers,1210.82,8,0.1,68.4,2019,Washington
ORD-11954,South,Corporate,First Class,Furniture,Tables,1535.87,4,0.0,435.51,2025,California
ORD-11955,Central,Corporate,Standard Class,Furniture,Bookcases,454.96,6,0.1,-22.6,2024,Florida
ORD-11956,East,Home Office,Standard Class,Furniture,Bookcases,1965.45,9,0.0,-77.43,2020,Florida
ORD-11957,East,Consumer,Same Day,Technology,Copiers,1322.49,4,0.1,-62.77,2024,New York
ORD-11958,Central,Home Office,Second Class,Furniture,Furnishings,1723.77,9,0.2,54.62,2024,Texas
ORD-11959,Central,Corporate,Same Day,Office Supplies,Storage,1360.84,4,0.3,406.01,2023,Washington
ORD-11960,South,Corporate,Standard Class,Furniture,Chairs,1183.36,3,0.0,54.98,2019,New York
ORD-11961,South,Consumer,Standard Class,Furniture,Chairs,641.87,6,0.3,128.5,2024,Florida
ORD-11962,Central,Corporate,First Class,Furniture,Bookcases,1730.12,1,0.3,-159.32,2024,Texas
ORD-11963,West,Home Office,Standard Class,Office Supplies,Art,1438.63,7,0.1,270.86,2025,California
ORD-11964,South,Home Office,Same Day,Office Supplies,Art,1401.05,8,0.0,387.04,2025,Florida
ORD-11965,South,Consumer,First Class,Technology,Machines,897.12,9,0.0,308.6,2024,Texas
ORD-11966,West,Corporate,Second Class,Office Supplies,Art,308.86,4,0.1,88.4,2022,Florida
ORD-11967,Central,Corporate,Same Day,Furniture,Chairs,180.94,2,0.3,-13.9,2022,California
ORD-11968,West,Corporate,First Class,Technology,Copiers,1058.92,1,0.2,-53.36,2025,New York
ORD-11969,West,Home Office,Second Class,Office Supplies,Art,1357.74,8,0.1,449.47,2025,Florida
ORD-11970,Central,Home Office,Second Class,Technology,Copiers,401.63,8,0.1,-16.35,2024,Texas
ORD-11971,East,Consumer,Second Class,Office Supplies,Storage,1091.02,6,0.1,339.74,2022,California
ORD-11972,East,Home Office,Same Day,Technology,Accessories,1619.17,6,0.1,301.45,2023,Texas
ORD-11973,South,Home Office,Standard Class,Office Supplies,Art,285.91,1,0.3,94.54,2025,Illinois
ORD-11974,West,Consumer,Second Class,Office Supplies,Paper,517.2,5,0.3,146.69,2025,Texas
ORD-11975,East,Corporate,Standard Class,Technology,Accessories,1119.88,2,0.3,373.9,2025,Washington
ORD-11976,West,Consumer,Standard Class,Furniture,Furnishings,1056.0,6,0.1,-56.73,2023,Illinois
ORD-11977,Central,Home Office,First Class,Office Supplies,Paper,510.51,8,0.2,54.0,2021,California
ORD-11978,East,Corporate,Standard Class,Office Supplies,Art,1063.07,4,0.1,-38.94,2023,Illinois
ORD-11979,East,Home Office,First Class,Technology,Phones,1770.71,6,0.2,145.79,2021,Illinois
ORD-11980,East,Corporate,Standard Class,Office Supplies,Art,1430.48,2,0.1,1.51,2020,Florida
ORD-11981,South,Consumer,Second Class,Office Supplies,Binders,1482.35,2,0.2,342.72,2021,New York
ORD-11982,South,Corporate,Standard Class,Furniture,Chairs,781.73,8,0.2,57.45,2020,California
ORD-11983,South,Home Office,Second Class,Office Supplies,Storage,1853.64,9,0.0,410.58,2021,Florida
ORD-11984,East,Consumer,Second Class,Furniture,Bookcases,1949.09,7,0.1,445.86,2021,California
ORD-11985,Central,Consumer,Same Day,Technology,Machines,1142.19,8,0.0,-94.74,2023,Washington
